AdditionalFields,ClientVersion,DeviceId,DeviceName,DeviceObjectId,IsAzureADJoined,LoggedOnUsers,MachineGroup,OSArchitecture,OSBuild,OSPlatform,OSVersion,RegistryDeviceTag,ReportId,TimeGenerated,Timestamp,AadDeviceId,DeviceCategory,DeviceSubtype,DeviceType,JoinType,MergedDeviceIds,MergedToDeviceId,Model,OnboardingStatus,OSDistribution,OSVersionInfo,Vendor,SensorHealthState,IsExcluded,ExclusionReason,AssetValue,ExposureLevel,IsInternetFacing,DeviceManualTags,DeviceDynamicTags,AwsResourceName,GcpFullResourceName,CloudPlatforms,HardwareUuid,HostDeviceId,IsTransient,MitigationStatus,OsBuildRevision,RestrictedDeviceSecurityOperations,SourceSystem,Type
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639032816088457200,2026-01-06T07:33:18.063000Z,2026-01-06T07:33:18.063000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639032798948134900,2026-01-06T07:04:24.870000Z,2026-01-06T07:04:24.870000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639032805316377000,2026-01-06T07:14:58.626000Z,2026-01-06T07:14:58.626000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033030594022100,2026-01-06T13:29:34.376000Z,2026-01-06T13:29:34.376000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033030917535900,2026-01-06T13:31:07.053000Z,2026-01-06T13:31:07.053000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639032841526340400,2026-01-06T08:15:04.038000Z,2026-01-06T08:15:04.038000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639032887998838500,2026-01-06T09:27:56.361000Z,2026-01-06T09:27:56.361000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639032888188419600,2026-01-06T09:07:19.312000Z,2026-01-06T09:07:19.312000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639032854670693200,2026-01-06T08:33:26.820000Z,2026-01-06T08:33:26.820000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033052071779600,2026-01-06T14:05:47.955000Z,2026-01-06T14:05:47.955000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639032907782840700,2026-01-06T10:05:09.890000Z,2026-01-06T10:05:09.890000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639032896579740400,2026-01-06T09:37:19.324000Z,2026-01-06T09:37:19.324000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639032907690932600,2026-01-06T10:05:13.704000Z,2026-01-06T10:05:13.704000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639032874495511900,2026-01-06T09:04:52.661000Z,2026-01-06T09:04:52.661000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639032879372929200,2026-01-06T09:12:56.357000Z,2026-01-06T09:12:56.357000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639032943947332700,2026-01-06T11:05:17.871000Z,2026-01-06T11:05:17.871000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639032943490971100,2026-01-06T11:05:19.109000Z,2026-01-06T11:05:19.109000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639032957817549000,2026-01-06T11:29:08.033000Z,2026-01-06T11:29:08.033000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639032921715310500,2026-01-06T10:28:55.895000Z,2026-01-06T10:28:55.895000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639032979936180500,2026-01-06T12:05:46.448000Z,2026-01-06T12:05:46.448000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033015486627500,2026-01-06T13:05:35.307000Z,2026-01-06T13:05:35.307000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639032998867406100,2026-01-06T12:27:56.365000Z,2026-01-06T12:27:56.365000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033196519388300,2026-01-06T18:06:21.348000Z,2026-01-06T18:06:21.348000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033066188086800,2026-01-06T14:29:39.182000Z,2026-01-06T14:29:39.182000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8210.19041.2006,4ea8fd5d341dfda4d5119d7694a4ef1418256c59,casterlyrock.sevenkingdoms.local,,,"[{""UserName"":""localuser"",""DomainName"":""CASTERLYROCK"",""Sid"":""S-1-5-21-3713504507-1819471056-20737139-1000""}]",UnassignedGroup,64-bit,19045,Windows10,10.0,,639033079890320900,2026-01-06T14:50:16.815000Z,2026-01-06T14:50:16.815000Z,,Endpoint,,Workstation,Domain Joined,,,,Onboarded,Windows10,22H2,,Active,False,,,,,,,,,,,,False,,2006,,,DeviceInfo
,10.8797.19045.6036,c6fef73d7a223477e428e6ab072fbaad48c74270,casterlyrock.sevenkingdoms.local,,False,[],GOAD,64-bit,19045,Windows10,10.0,,639033079891611400,2026-01-06T14:57:22.112000Z,2025-09-17T14:51:41.662000Z,,Endpoint,,Workstation,Domain Joined,,,,Onboarded,Windows10,22H2,,Inactive,False,,,,,,,,,"[""Arc""]",c0165cc5-4937-411d-8c8b-b3790f18ac93,,False,,6036,,,DeviceInfo
,10.8210.19041.2006,4ea8fd5d341dfda4d5119d7694a4ef1418256c59,casterlyrock.sevenkingdoms.local,,,"[{""UserName"":""localuser"",""DomainName"":""CASTERLYROCK"",""Sid"":""S-1-5-21-3713504507-1819471056-20737139-1000""}]",UnassignedGroup,64-bit,19045,Windows10,10.0,,639033080963015600,2026-01-06T14:50:16.815000Z,2026-01-06T14:50:16.815000Z,,Endpoint,,Workstation,Domain Joined,,,,Onboarded,Windows10,22H2,,Active,False,,,,,,,,,,,,False,,2006,,,DeviceInfo
,10.8210.19041.2006,4ea8fd5d341dfda4d5119d7694a4ef1418256c59,casterlyrock.sevenkingdoms.local,,,"[{""UserName"":""localuser"",""DomainName"":""CASTERLYROCK"",""Sid"":""S-1-5-21-3713504507-1819471056-20737139-1000""}]",GOAD,64-bit,19045,Windows10,10.0,,639033094512132600,2026-01-06T14:50:16.815000Z,2026-01-06T14:50:16.815000Z,,Endpoint,,Workstation,Domain Joined,,,,Onboarded,Windows10,22H2,,Active,False,,,,,,,,,,,,False,,2006,,,DeviceInfo
,10.8210.19041.2006,4ea8fd5d341dfda4d5119d7694a4ef1418256c59,casterlyrock.sevenkingdoms.local,,,"[{""UserName"":""localuser"",""DomainName"":""CASTERLYROCK"",""Sid"":""S-1-5-21-3713504507-1819471056-20737139-1000""}]",UnassignedGroup,64-bit,19045,Windows10,10.0,,639033082789357700,2026-01-06T14:50:16.815000Z,2026-01-06T14:50:16.815000Z,,Endpoint,,Workstation,Domain Joined,,,,Onboarded,Windows10,22H2,,Active,False,,,,,,,,,,,,False,,2006,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639032981954813700,2026-01-06T12:05:20.638000Z,2026-01-06T12:05:20.638000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033102251221600,2026-01-06T15:29:49.709000Z,2026-01-06T15:29:49.709000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033102560729000,2026-01-06T15:27:56.356000Z,2026-01-06T15:27:56.356000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033124102044900,2026-01-06T16:06:12.109000Z,2026-01-06T16:06:12.109000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8210.19041.2006,4ea8fd5d341dfda4d5119d7694a4ef1418256c59,casterlyrock.sevenkingdoms.local,,,"[{""UserName"":""localuser"",""DomainName"":""CASTERLYROCK"",""Sid"":""S-1-5-21-3713504507-1819471056-20737139-1000""}]",GOAD,64-bit,19045,Windows10,10.0,,639033116315760300,2026-01-06T14:50:16.815000Z,2026-01-06T14:50:16.815000Z,,Endpoint,,Workstation,Domain Joined,,,,Onboarded,Windows10,22H2,,Active,False,,,High,,,,,,,,,False,,2006,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639032993930485600,2026-01-06T12:29:25.489000Z,2026-01-06T12:29:25.489000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033160205097200,2026-01-06T17:06:18.936000Z,2026-01-06T17:06:18.936000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033133359382100,2026-01-06T16:17:38.445000Z,2026-01-06T16:17:38.445000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033066944371300,2026-01-06T14:27:56.355000Z,2026-01-06T14:27:56.355000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,71a0557094bd79802ccb878bb11ac78612973c24,castelblack.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""CASTELBLACK"",""Sid"":""S-1-5-21-2428024234-3189697923-2318280212-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-SRV02,639033088184264000,2026-01-06T15:06:08.947000Z,2026-01-06T15:06:08.947000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",dd0932af-112f-478a-a873-d64f7666785a,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033138079839100,2026-01-06T16:29:52.427000Z,2026-01-06T16:29:52.427000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,0220e4c274577c1dba179f1812d031a7757ffaae,kingslanding.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""SEVENKINGDOMS"",""Sid"":""S-1-5-21-3730121682-1558260717-1313176974-1000""}]",GOAD,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC01,639033198393532900,2026-01-06T18:07:19.320000Z,2026-01-06T18:07:19.320000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",e0790d1a-da7c-44af-82e6-7ba7ca1d5359,,False,,7792,,,DeviceInfo
,10.8798.17763.7792,536672e83b4ef2f109c5d44e37a947eedcfb6b4b,winterfell.north.sevenkingdoms.local,,False,"[{""UserName"":""localuser"",""DomainName"":""NORTH"",""Sid"":""S-1-5-21-2975077076-1813412092-533620653-1000""}]",UnassignedGroup,64-bit,17763,WindowsServer2019,10.0,GOADa7ff41-GOAD-DC02,639033199730612500,2026-01-06T18:11:59.083000Z,2026-01-06T18:11:59.083000Z,,Endpoint,,Server,Domain Joined,,,,Onboarded,WindowsServer2019,1809,,Active,False,,,Medium,,,,,,"[""Arc""]",b5d0c01c-bf08-4354-8e81-9412ae4ffb7e,,False,,7792,,,DeviceInfo
